isin,name,ticker,source
VGG6483G2099,"Newegg Commerce Inc. Registered Shares DL-,43696",NEGG,openfigi
VGG6564A1057,Nomad Foods,NOMD,openfigi
VGG678282051,Origin Agritech,SEED,openfigi
VGG794831062,SEALSQ,LAES,openfigi
ZAE000012373,Mustek Ltd. Registered Shares o.N.,MST,openfigi
ZAE000013181,Valterra Platinum,VAL,openfigi
ZAE000018123,Gold Fields,GFIOF,openfigi
ZAE000022331,Discovery,DSY,openfigi
ZAE000026480,Remgro,REM,openfigi
ZAE000029773,Invicta Holdings,IVT,openfigi
ZAE000042164,MTN Group,MTN,openfigi
ZAE000054045,African Rainbow Minerals,ARI,openfigi
ZAE000058723,DRDGold,DRD,openfigi
ZAE000097580,Sun International Ltd.,SUI,openfigi
ZAE000132577,Vodacom,VOD,openfigi
ZAE000200457,Mr. Price Group Ltd.,MRP,openfigi
ZAE000202149,Novus Holdings Ltd.,NVS,openfigi
ZAE000259479,Pepkor,PPH,openfigi
ZAE000314084,OUTsurance Group,OUT,openfigi
ZAE000337051,AFRICA BITCOIN,BAC,openfigi
DE0002635273,DivDAX® EUR (Dist),EXSB.SW,openfigi
DE0005933923,MDAX EUR (Acc),MDAXEX.SW,openfigi
DE0005933931,Core DAX EUR (Acc),DAXEX.SW,openfigi
DE0005933964,SLI CHF (Dist),SMIEX.SW,openfigi
DE0005933972,TecDAX® EUR (Acc),TDXPEX.SW,openfigi
DE0006289309,EURO STOXX Banks 30-15 EUR (Dist),SX7EEX.SW,openfigi
DE000A0F5UH1,STOXX Global Dividend 100 EUR (Dist),SDGPEX.SW,openfigi
DE000A0F5UJ7,STOXX 600 Banks EUR (Dist),SX7PEX.SW,openfigi
DE000A0H08K7,STOXX 600 Insurance EUR (Dist),SXIPEX.SW,openfigi
DE000A0H08M3,STOXX 600 Oil & Gas EUR (Dist),SXEPEX.SW,openfigi
DE000A0H08R2,STOXX 600 Telecomm EUR (Dist),SXKPEX.SW,openfigi
DE000A0Q4R36,STOXX 600 Health Care EUR (Dist),SXDPEX.SW,openfigi
DE000A0Q4R69,DAX ESG EUR (Acc),EXIA.SW,openfigi
DE000A0Q4R85,MSCI Brazil USD (Acc),4BRZ.SW,openfigi
DE000A1E0HR8,Physical Gold EUR,XAD5.DE,openfigi
DE000A1EK0G3,Physical Gold USD (EUR Hedged),XAD1.DE,openfigi
DE000A2T0VU5,Physical Gold USD,XGDU.DE,openfigi
DE000A2T5DZ1,Physical Gold USD (EUR Hedged),XGDE.DE,openfigi
DE000ETF7011,Portfolio Strategy EUR (Dist),CBVS.SW,openfigi
DE000ETF7029,Portfolio Strategy Defensive EUR (Dist),CBVSD.SW,openfigi
DE000ETF7037,Portfolio Strategy Offensive EUR (Dist),CBVSO.SW,openfigi
DE000ETF9074,MDAX EUR (Dist),CB1MDX.SW,openfigi
DE000ETF9082,TecDAX EUR (Dist),CB1TX.SW,openfigi
DE000ETF9090,DAX 50 ESG EUR (Dist),E909.SW,openfigi
FR0007052782,Core CAC 40 EUR (Dist),CAC.PA,openfigi
FR0007054358,Euro STOXX 50 EUR (Acc),MSE.PA,openfigi
FR0007056841,Dow Jones Industr. Average EUR (Dist),DJE.PA,openfigi
FR0007075494,DJ Global Titans 50 EUR (Dist),MGT.PA,openfigi
FR0010010827,FTSE MIB EUR (Dist),MIB.PA,openfigi
FR0010150458,CAC 40 ESG EUR (Dist),E40.PA,openfigi
FR0010245514,Japan (TOPIX) EUR (Dist),JPN.PA,openfigi
FR0010261198,MSCI Europe EUR (Acc),MEU.PA,openfigi
FR0010315770,MSCI World Swap EUR (Dist),WLD.PA,openfigi
FR0010361683,MSCI India Swap EUR (Acc),INR.PA,openfigi
FR0010375766,MSCI India Swap USD (Acc),LYINR.SW,openfigi
FR0010405431,MSCI Greece EUR (Dist),GRE.PA,openfigi
FR0010429068,MSCI Emerging Markets Swap EUR (Acc),LEM.PA,openfigi
FR0010435297,MSCI Emerging Markets Swap USD (Acc),LYLEM.SW,openfigi
FR0010524777,New Energy EUR (Dist),LYNRJ.SW,openfigi
FR0010527275,World Water EUR (Dist),LYWAT.SW,openfigi
FR0010655704,MSCI France EUR (Acc),CF1.PA,openfigi
FR0010655712,DAX EUR (Acc),CG1.PA,openfigi
FR0010655746,IBEX 35 EUR (Acc),CS1.PA,openfigi
FR0010717090,MSCI EMU High Dividend EUR (Acc),CD8.PA,openfigi
FR0010756114,MSCI World Ex EMU EUR (Acc),CM9.PA,openfigi
FR0010790980,Stoxx Europe 50 EUR (Acc),C5E.PA,openfigi
FR0010821819,MSCI EUROPE EX EMU ESG LEADERS EUR (Acc),CU9.PA,openfigi
FR0010930644,Global Hydrogen ESG EUR (Acc),ANRJ.PA,openfigi
FR0011475078,Japan (TOPIX) EUR Hedged (Dist),JPNH.PA,openfigi
FR0011550177,Easy S&P 500 USD (Acc),ESD.PA,openfigi
FR0011550185,S&P 500 EUR (Acc),ESE.PA,openfigi
FR0011550193,Stoxx Europe 600 EUR (acc),ETZ.PA,openfigi
FR0011550672,Stoxx Europe 600 EUR (Dist),ETZD.PA,openfigi
FR0011550680,Easy S&P 500 USD (Dist),ESDD.PA,openfigi
FR0011660927,MSCI World Swap EUR Hedged (Dist),WLDH.PA,openfigi
FR0011720911,Hwabao WP MSCI China A USD (Acc),CNAA.PA,openfigi
FR0012399731,Euro STOXX 50 CHF Hedged (Acc),MSEC.SW,openfigi
FR0012399806,Euro STOXX 50 USD Hedged (Acc),MSEU.L,openfigi
FR0012739431,EURO STOXX 50 EUR (Acc),ETDD.PA,openfigi
FR0012740983,EURO STOXX 50 EUR (Dist),ETBB.PA,openfigi
FR0013041530,S&P 500 EUR (Acc),ESEH.PA,openfigi
FR0013380607,Core CAC 40 EUR (Acc),CACC.PA,openfigi
FR0013416716,Physical Gold,GOLD.PA,openfigi
FR0014003IY1,MSCI World Swap EUR (Acc),WLDC.PA,openfigi
FR0014003N93,MSCI World Swap EUR Hedged (Acc),WLDHC.PA,openfigi
GB00B00FHZ82,Gold Bullion USD,GBS.PA,openfigi
GB00B15KXQ89,Copper USD,COPAP.PA,openfigi
GB00B15KXV33,WTI Crude Oil USD,CRUDP.PA,openfigi
GB00B15KXX56,Gold USD,BULLP.PA,openfigi
GB00B15KY328,Silver USD,SLVRP.PA,openfigi
GB00B15KY989,Commodities USD,AIGCP.PA,openfigi
GB00B15KYF40,Precious Metals USD,AIGPP.PA,openfigi
GB00B15KYH63,Agriculture USD,AIGAP.PA,openfigi
GB00B15KYK92,Livestock USD,AIGL.L,openfigi
GB00B5840F36,Physical Gold USD,XGLD.SW,openfigi
IE00002ZKAP0,Europe Equity Enhanced Active EUR (Acc),XEEE.SW,openfigi
IE00004PGEY9,Eurozone Research Enhanced Index Equity ESG EUR (Acc),JREZ.SW,openfigi
IE00005YSIA4,Japan Research Enhanced Index Equity ESG USD (Dist),JREI.L,openfigi
IE0000902GT6,Megatrends USD (Acc),WMGT.SW,openfigi
IE0000EAPBT6,Active Us Premium Equity Income USD (Acc),JEIA.SW,openfigi
IE0000FCGYF9,S&P China A MidCap 500 Swap USD (Acc),C500.SW,openfigi
IE0000H445G8,New China ESG USD (Acc),CNEW.SW,openfigi
IE0000P0RPE6,World Equity High Income USD (Acc),WINA,openfigi
IE0000QLH0G6,FTSE All-World USD (Dist),FTWD.L,openfigi
IE0000XTDDA8,Artificial Intelligence USD (Acc),QAIU.SW,openfigi
IE0000ZVYDH0,MSCI ACWI SRI PAB USD (Acc),WELA.SW,openfigi
IE00016PSX47,MSCI World ESG Leaders USD (Acc),ESGWO.SW,openfigi
IE00018LB0D8,S&P World Financials ESG USD (Acc),WDFE.SW,openfigi
IE0001GSQ2O9,MSCI World ESG Climate Net Zero Ambition EUR (Acc),LWCR.PA,openfigi
IE0001J5A2T9,Circular Economy USD (Acc),REUS.SW,openfigi
IE0001JH5CB4,Europe Net Zero Pathway Paris Aligned EUR (Acc),XEPA.SW,openfigi
IE0001R850E1,SMID Rising Dividend Achievers USD (Acc),SDVY.SW,openfigi
IE0001UQQ933,Gerd Kommer Multifactor Equity USD (Acc),GERD.SW,openfigi
IE00022GJEG1,Multi Strategy Enhanced Commodities EUR Hedged (Acc),ECEH.SW,openfigi
IE00023EZQ82,Digital Entertainment & Education USD (Acc),PLAY,openfigi
IE0002DDYPW4,Alpha Enhanced World USD (Acc),QGLOE.PA,openfigi
IE0002L5QB31,S&P 500 Covered Call USD (Dist),XYLF.SW,openfigi
IE0002PG6CA6,Rare Earth & Strategic Metals USD (Acc),REMX.SW,openfigi
IE0002PGSLZ5,US Equity Enhanced Active EUR 1C (Acc),XEEU.SW,openfigi
IE0002RPS3K2,Hydrogen USD (Acc),HYGN.SW,openfigi
IE0002UMVXQ1,Us Research Enhanced Index Equity Sri Paris Aligned Active,JSUD.L,openfigi
IE0002XFS025,Global Quality Value USD (Acc),FGLV.SW,openfigi
IE0002Y8CX98,Europe Defence Ucits Eur (Acc),WDEF.PA,openfigi
IE0002ZM3JI1,USA Net Zero Pathway Paris Aligned USD (Acc),XNUS.SW,openfigi
IE00032YLFR3,Alpha Enhanced US USD (Acc),QUSAE.PA,openfigi
IE00036F4K40,MSCI Global SDG 3 Good Health USD (Acc),XDG3.SW,openfigi
IE0003A512E4,Artificial Intelligence & Robotics USD (Acc),ARKI.SW,openfigi
IE0003BJ2JS4,Uranium and Nuclear Energy USD (Acc),NCLR.SW,openfigi
IE0003KQ8JX1,Active Us Growth USD (Dist),JGUD.L,openfigi
IE0003RQ9F90,Nasdaq-100 USD ( Dis ),QQQE.SW,openfigi
IE0003UH9270,UK Quality Dividend Growth GBP (Dist),UGRW.L,openfigi
IE0003UVYC20,Global Equity Premium Income USD (Dist),JEPG.SW,openfigi
IE0003WEWAX4,Future of Health and Wellness USD (Acc),FOHW.SW,openfigi
IE0003Z9E2Y3,Copper Miners USD (Acc),COPX.SW,openfigi
IE000472H9T4,Nasdaq 100 Swap 1C USD (Acc),XNDQ.SW,openfigi
IE0004CIQ1O4,MSCI World ESG Leaders Hedged EUR (Acc),MWOS.PA,openfigi
IE0004HBJKG0,MSCI ACWI SRI PAB EUR (Acc),PAACE.PA,openfigi
IE0004I037N4,FTSE Emerging Markets USD (Acc),EMERG.PA,openfigi
IE0004J37T45,S&P 500 Scored and Screened EUR (Acc),SPEEU.PA,openfigi
IE0004MFRED4,S&P 500 Equal Weight ESG USD (Acc),XZEW.SW,openfigi
IE0004U3TX15,Metaverse ESG Exclusions USD (Acc),MTVR.SW,openfigi
IE00050EGWG5,DJE US Equity Research USD (Acc),XDJU.SW,openfigi
IE00050J4789,MSCI USA Small Cap Min TE USD (Acc),USSM.PA,openfigi
IE00053WDH64,Hydrogen Economy USD (Acc),HYDE.SW,openfigi
IE00058MW3M8,S&P 500 ESG EUR (Acc) Hedged,S500H.PA,openfigi
IE0005B8WVT6,Sustainable Future of Food USD (Acc),VEGI.SW,openfigi
IE0005CH3U28,Active Us Growth USD (Acc),JGRO.SW,openfigi
IE0005E47AH7,"MSCI Global SDG 9 Industry, Innovation & Infrastructure USD",SDG9.SW,openfigi
IE0005TF96I9,Bionic Engineering USD (Acc),CYBO.SW,openfigi
IE0005YK6564,Sprott Uranium Miners USD (Acc),URNM.SW,openfigi
IE00063GNWK1,MSCI USA ESG Leaders USD (Acc),USESG.SW,openfigi
IE00069JGT58,Us Research Enhanced Index Equity Sri Paris Aligned Active,JSEU.SW,openfigi
IE0006D3PGW3,FTSE Emerging ex China USD (Acc),EXCN.PA,openfigi
IE0006FAD976,S&P 500 Screened USD (Acc),US500.PA,openfigi
IE0006FFX5U1,MSCI Innovation USD (Acc),XNNV.SW,openfigi
IE0006FM6MI8,S&P Global Health Care ESG EUR (Acc),WEL9.SW,openfigi
IE0006HMLPV6,Us Research Enhanced Index Equity Sri Paris Aligned Active,JSHE.SW,openfigi
IE0006QX3Y11,Bloomberg Canada PAB EUR (Acc),OP8E.SW,openfigi
IE0006S0EBF2,Vest Nasdaq-100® Moderate Buffer Class A USD (Acc),QMAR.SW,openfigi
IE0006WOV4I9,S&P World Screened USD (Acc),GLOBE.PA,openfigi
IE0006WW1TQ4,MSCI World Ex-USA USD (Acc),EXUS.SW,openfigi
IE000716YHJ7,FTSE All-World USD (Acc),FWRA.SW,openfigi
IE00072RHT03,Cybersecurity USD (Acc),ICBR.SW,openfigi
IE00074JLU02,Japan Net Zero Pathway Paris Aligned USD (Acc),XNJG.SW,openfigi
IE00075IVKF9,Sprott Junior Uranium Miners USD (Acc),URNJ.L,openfigi
IE00077FRP95,SuperDividend USD (Dist),SDIV.SW,openfigi
IE00077IIPQ8,Global Efficient Core USD (Acc),NTSG.SW,openfigi
IE000783LRG9,Eurozone Research Enhanced Index Equity ESG EUR (Dist),JRZD.L,openfigi
IE0007HKA9K1,Global Brands USD (Acc),LABL.SW,openfigi
IE0007I99HX7,Morningstar US Wide Moat USD (Acc),MOTU.SW,openfigi
IE0007P4PBU1,MSCI China USD (Acc),HCHA.L,openfigi
IE0007UE04X9,Strategic Metals USD (Acc),WENU.SW,openfigi
IE0007ULOZS8,S&P 500 ESG USD (Acc),XZSP.SW,openfigi
IE0007WJ6B10,MSCI Global SDG 6 Clean Water & Sanitation USD (Acc),XDG6.SW,openfigi
IE0007WMHDE3,European Green Deal EUR (Acc),GRT8.SW,openfigi
IE0007Y8Y157,Quantum Computing USD (Acc),QNTM.SW,openfigi
IE00080CTQA4,ESG Shiller Barclays CAPE® Europe Sector EUR (Acc),5HEU.DE,openfigi
IE0008119MO8,S&P India Tech Eur (Acc),HITC.L,openfigi
IE00082MOBL9,European SuperDividend EUR (Dis),EUSD.SW,openfigi
IE0008471009,Core EURO STOXX 50 EUR (Dist),EUNE.SW,openfigi
IE0008D0AIU9,MSCI World Equal Weight Select USD (ACC),WEWEU.PA,openfigi
IE0008GBXCA4,S&P 500 Equal Weight USD (Acc),SPEQW.SW,openfigi
IE0008GO35B5,USD Aaa Clo (Acc),ICLU.SW,openfigi
IE0008M1R3N4,Us Mega Cap 100 USD (Acc),US100.PA,openfigi
IE0008RX29L5,Wind Energy USD (Acc),WNDE.SW,openfigi
IE000940RNE6,Blockchain USD (Acc),WBLK.SW,openfigi
IE00094FRAA6,China Electric Vehicle & Battery USD (Acc),CAUT.SW,openfigi
IE00094GSCQ4,World Equity Enhanced Active 1C USD (Acc),XEEW.SW,openfigi
IE0009BM62P2,S&P 500 Annual Buffer USD (Acc),SPAB.SW,openfigi
IE0009DRDY20,Prime Global Ucits USD (Acc),F50A.DE,openfigi
IE0009DRFET8,Us Equity Max Buffer September Class A USD (Acc),MSEP.L,openfigi
IE0009EGAHL0,Us Enhanced Equity USD (Acc),IQUA.SW,openfigi
IE0009HF1MK9,Prime All Country World USD (Dist),WEBG.SW,openfigi
IE0009JOT9U1,Physical Gold USD (EUR Hedged),IGLD.DE,openfigi
IE0009W21NT4,MSCI World ESG Leaders hedged to EUR (Acc),WDESGE.SW,openfigi
IE000A0GH076,Easy MSCI World EUR (Acc),WETFE.PA,openfigi
IE000A7N3IV0,All Country Research Enhanced Index Equity Active USD (Acc),JRAW.SW,openfigi
IE000AIFGRB9,S&P World Energy ESG USD (Acc),WDEE.SW,openfigi
IE000ANHU3J3,Global Emerging Markets Research Enhanced Index Equity SRI,JSEM.SW,openfigi
IE000AWRDWI7,Chinext 50 (Acc),CN50.SW,openfigi
IE000AZOUN82,MSCI World Catholic Principles USD (Acc),FAITH.PA,openfigi
IE000B9PQW54,Genomics & Healthcare Innovators USD,CURE.SW,openfigi
IE000BI0GCN3,Core UK Gilts GBP (Dist),CBUS,openfigi
IE000BI8OT95,Core MSCI World USD (Acc),MWRD.PA,openfigi
IE000BKMMHF9,MSCI Pacific (Ex Japan) IMI SRI USD (Acc),PXJSRI.SW,openfigi
IE000BLN64M9,Energy Transition Commodities USD (Acc),ENTR.SW,openfigi
IE000BRM9046,Invesco USD (Acc),IDFN.SW,openfigi
IE000BWKUES1,Clean Water USD (Acc),AQWA.SW,openfigi
IE000BXC49I6,Global Research Enhanced Index Equity Sri Paris Aligned,JSEG.SW,openfigi
IE000C692SN6,MSCI World Small Cap ESG USD (Acc),HWSS.PA,openfigi
IE000C7DDDX4,FTSE Saudi Arabia USD (Acc),SAUDI.PA,openfigi
IE000CBYU7J5,Emerging Markets ESG Exclusions Paris Aligned USD (Acc),RIEM.SW,openfigi
IE000CL68Z69,MSCI World Climate Net Zero Ambition USD (Acc),PABW.PA,openfigi
IE000CM02H85,FTSE Taiwan USD (Acc),FLXT.SW,openfigi
IE000CN8T855,US Research Enhanced Index Equity ESG EUR Hedged (Acc),JUHE.SW,openfigi
IE000COQKPO9,Nasdaq 100 ESG USD (Acc),NESG.SW,openfigi
IE000CVOSY02,FTSE Developed World USD (Acc),WORLD.PA,openfigi
IE000CXVOXQ1,US Quality Dividend Growth EUR Hedged (Acc),DGRE,openfigi
IE000CY30YV9,US Momentum Class A USD (Acc),FTMO.L,openfigi
IE000CYTPBT0,Bloomberg Commodity Carbon Tilted EUR (Acc),CMOC.SW,openfigi
IE000DS9ZCL4,China A Research Enhanced Index Equity ESG USD (Dist),JRDC.L,openfigi
IE000DTA2ZH9,Active Us Value Usd (Dist),JAVD.L,openfigi
IE000E6TPCH9,S&P 500 Quality USD (Acc),SPQA.SW,openfigi
IE000E7EI9P0,S&P Global Information Technology ESG EUR (Acc),MWOB.SW,openfigi
IE000EBFYWX3,Agtech & Food Innovation USD (Acc),KROP.SW,openfigi
IE000EBPC0Z7,MSCI China Paris Aligned Climate USD (Acc),FVCH.SW,openfigi
IE000EFHIFG3,S&P Global Communication Services ESG EUR (Acc),TELW.PA,openfigi
IE000EPX8KB7,S&P 500 Quarterly Tail Hedge USD (Acc),SPQH.SW,openfigi
IE000FCGBU62,S&P Global Materials ESG EUR (Acc),MATW.PA,openfigi
IE000FF2EBQ8,ECPI Global ESG Infrastructure EUR (Acc),ENG.PA,openfigi
IE000FJJZA01,S&P 500 Quality Aristocrat USD (Acc),QUS5.SW,openfigi
IE000FNVOB27,MSCI Emerging Markets Climate Paris Aligned USD (Acc),HPEM.L,openfigi
IE000FP52WM7,Disruptive Materials USD (Acc),DMAT.SW,openfigi
IE000FPWSL69,Gerd Kommer Multifactor Equity USD (Dist),K0MR.SW,openfigi
IE000FQ808R5,Vest Nasdaq-100® Moderate Buffer September Class A USD (Acc),QSEP.SW,openfigi
IE000FSN19U2,Amundi Prime USD (Acc),WEBH.SW,openfigi
IE000FYTRRJ6,Global Research Enhanced Index Equity Sri Paris Aligned,JSGD.SW,openfigi
IE000G0E83X3,AI Innovation Active USD (Acc),IART,openfigi
IE000G6GSP88,FTSE EPRA Nareit Developed USD (Acc),HPRA.L,openfigi
IE000GA3D489,Innovation USD (Acc),ARKK.SW,openfigi
IE000GAKWFA7,Vest Nasdaq-100® Moderate Buffer December Class A USD (Acc),QDEC.SW,openfigi
IE000GOJO2A3,ESG Developed Asia Pacific All Cap USD (Acc),V3PA.SW,openfigi
IE000GSIFIB0,1-3 Month T-Bil USD (Acc),CLIP.SW,openfigi
IE000GWA2J58,MSCI Emerging Markets USD (Dist),XEMD,openfigi
IE000HFBJ0U0,Vest Nasdaq-100® Moderate Buffer June Class A USD (Acc),QJUN.SW,openfigi
IE000HFXP0D2,Global Research Enhanced Index Equity (ESG) USD (Dist),JRGD.L,openfigi
IE000HGH8PV2,S&P 500 Annual Tail Hedge USD (Acc),SPAH.SW,openfigi
IE000HPBRE54,Paris-Aligned Climate World Equity USD (Acc),WRLD.L,openfigi
IE000HY30YW6,S&P 500 Swap II 1C USD (Acc),X500.SW,openfigi
IE000HYFO765,Alpha Enhanced Us Equity Active USD (Acc),GQUS.SW,openfigi
IE000I7E6HL0,Future Of European Defence USD (Acc),ARMY.PA,openfigi
IE000I8IKC59,MSCI Japan ESG Climate Paris Aligned USD (Acc),PAJP.SW,openfigi
IE000I8KRLL9,MSCI Global Semiconductors USD (Acc),SEMI,openfigi
IE000IIED424,Bloomberg USA PAB EUR (Acc),OP7E.SW,openfigi
IE000IM4K4K2,"AI, Metaverse and Blockchain USD (Acc)",METE.SW,openfigi
IE000IMGE5W5,European Quality Dividend EUR (Acc),DIVA.PA,openfigi
IE000IP0UC52,MSCI USA ESG Leaders EUR Hedged (Acc),USAL.PA,openfigi
IE000IQQEL77,Sprott Copper Miners ESG Screened USD (Acc),COPP.L,openfigi
IE000J0LN0R5,S&P Global Energy Carbon Reduced EUR (Acc),NRGW.PA,openfigi
IE000J80JTL1,Nasdaq Clean Edge Smart Grid Infrastructure USD (Acc),FGRD.SW,openfigi
IE000JCW3DZ3,Defence Tech USD (Acc),ARMR.SW,openfigi
IE000JLILKH0,All Country Research Enhanced Index Equity Active USD (Dis),JRWU.SW,openfigi
IE000JNHCBM6,Wind Energy USD (Acc),WNDY.SW,openfigi
IE000JNKVS10,BetaBuilders US Small Cap Equity USD (Acc),BBSC.SW,openfigi
IE000JQ2IJD3,S&P USA Dividend Aristocrats ESG Elite USD (Dist),USDVD.SW,openfigi
IE000JZ473P7,S&P 500 USD (Acc),HSPA.L,openfigi
IE000JZYIUN0,MSCI Global SDG 7 Affordable & Clean Energy USD (Acc),XDG7.SW,openfigi
IE000K1P4V37,MSCI World SRI Climate Net Zero Ambition PAB EUR (Acc),WESE.PA,openfigi
IE000K9Z3SF5,S&P China A 300 Swap USD (Acc),C300.SW,openfigi
IE000KCS7J59,MSCI Emerging Markets USD (Acc),HEMA.PA,openfigi
IE000KD0BZ68,MSCI Genomic Healthcare Innovation,XGEN.SW,openfigi
IE000KDY10O3,ETC Group Web 3.0 USD (Acc),WEB3.PA,openfigi
IE000KF370H3,US Efficient Core USD (Acc),NTSX.SW,openfigi
IE000KHX9DX6,Energy Transition Metals And Rare Earths Miners USD (Acc),RARE.SW,openfigi
IE000KXCEXR3,Amundi S&P 500 ESG USD (Acc),S500.PA,openfigi
IE000KXTLDE2,Bloomberg Global Semiconductor Supply Chain Class A USD,CHPS.SW,openfigi
IE000KYX7IP4,S&P Global Financials ESG EUR (Acc),WEL7.SW,openfigi
IE000L2IS494,MSCI Global Social Fairness Contributors 1C USD (Acc),XDGS.SW,openfigi
IE000L2SA8K5,Nasdaq-100 Equal Weight USD (Acc),IEWQ.SW,openfigi
IE000L4EH2K5,S&P World Health Care ESG USD (Acc),WHCE.SW,openfigi
IE000LAP5Z18,S&P 500 Equal Weight ESG Leaders USD (Acc),WELE.SW,openfigi
IE000LGWDNE5,Invesco Artificial Intelligence Enablers ETF (Acc),IVAI.SW,openfigi
IE000LSRKCB4,S&P 500 Quarterly Buffer USD (Acc),SPQB.SW,openfigi
IE000LTA2082,S&P Global Industrials ESG EUR (Acc),INDW.PA,openfigi
IE000LUZJNI7,MSCI Europe Equal Weight EUR (Acc),MEEQ.SW,openfigi
IE000LXEN6X4,EURO STOXX 50 ESG EUR (Acc),ES50.SW,openfigi
IE000LYBU7X5,MSCI World Value ESG USD (Acc),HWVL.L,openfigi
IE000M7V94E1,Uranium And Nuclear Technologies USD (Acc),NUCL.SW,openfigi
IE000M86QRT4,S&P 500 Equal Weight Esg EUR Hedged (Acc),MWOQ.PA,openfigi
IE000MJIXFE0,MSCI North America ESG Climate Net Zero Ambition (Dist),WEBC,openfigi
IE000MKIH0W7,Us Quality Value USD (Acc),FUSV.SW,openfigi
IE000MMRLY96,Big Tech Option Income USD (Dist),YMAG.L,openfigi
IE000MO2MB07,New Economy Real Estate USD (Acc),WTRE.L,openfigi
IE000MQ5XEW1,Multi-Strategy Enhanced Commodities ex-Agriculture &,XAGZ.SW,openfigi
IE000MWUQBJ0,Euro Stoxx 50 EUR (Acc),H50A.L,openfigi
IE000MYCJA42,Amundi Msci North America Esg C (Acc),NRAM.PA,openfigi
IE000N1ZEIG9,Net Zero Pathway ESG USD (Acc),SCTB.SW,openfigi
IE000N42HDP2,Quantitative Strategies Global Equity Low Volatility Low,LVLC.L,openfigi
IE000N6I8IU2,Nasdaq Equity Premium USD (Acc),JEQA.SW,openfigi
IE000NDWFGA5,Uranium USD (Acc),URNU.SW,openfigi
IE000NFR7C63,MSCI China Tech USD (Acc),CTEC,openfigi
IE000NM0ALX6,S&P Global Consumer Discretionary ESG EUR (Acc),CODW.PA,openfigi
IE000NVDQXE1,Indxx Global Aerospace & Defence Class A USD (Acc),MISL.SW,openfigi
IE000NVVIF88,MSCI Emerging Markets Value ESG USD (Acc),HEVS.PA,openfigi
IE000NXF88S1,Oil Services USD (Acc),OIH.SW,openfigi
IE000O1FWAW6,Dec 2035 Term € Corp EUR (Acc),IG35.PA,openfigi
IE000O58J820,ESG North America All Cap USD (Acc),V3NA.SW,openfigi
IE000O5FBC47,S&P 500 Climate Net Zero Ambition USD (Acc),PABU.PA,openfigi
IE000O5M6XO1,Genomic Revolution USD (Acc),ARKG.SW,openfigi
IE000O8KMPM1,BioRevolution USD (Acc),WDNA.SW,openfigi
IE000O8S1EX4,Climate Change Solutions USD (Acc),TEMP.SW,openfigi
IE000OEF25S1,MSCI World Equal Weight (USD) Acc,MWEQ.SW,openfigi
IE000OJ31JQ4,Vest U.S. Equity Moderate Buffer November Class A USD (Acc),GNOV.SW,openfigi
IE000OJ5TQP4,Future of Defence USD (Acc),NATO.SW,openfigi
IE000P3D0W60,Renewable Energy USD (Acc),WRNW.L,openfigi
IE000PB4LRO2,MSCI World ESG Climate Net Zero Ambition EUR (Dist),CLWD.PA,openfigi
IE000PEAJOT0,MSCI USA ESG Leaders USD (Acc),SADU.PA,openfigi
IE000PJL7R74,MSCI EM ESG Climate Paris Aligned USD (Acc),PAEM.SW,openfigi
IE000PS0J481,European Infrastructure Development EUR (Acc),BRIJ.SW,openfigi
IE000PSF3A70,MSCI Global SDGs USD (Acc),XDGI.SW,openfigi
IE000PWGE381,100 Esg Enhanced USD (Acc),QQQSI.SW,openfigi
IE000PY7F8J9,USA Environmental Impact USD (Acc),LUSA.SW,openfigi
IE000Q0IU5T1,S&P World Information Technology ESG USD (Acc),WDTE.SW,openfigi
IE000Q6C8036,S&P 500 Scored and Screened EUR (Acc),SPEUH.PA,openfigi
IE000QLV3SY5,Emerging Markets Paris Aligned Climate USD (Acc),FVEM.SW,openfigi
IE000QQ8Z0D8,MSCI USA ESG Climate Net Zero Ambition USD (Dist),USA.PA,openfigi
IE000QUCVEN9,Global Sustainable Infrastructure USD (Acc),NFRA.SW,openfigi
IE000QUOSE01,ESG Developed Europe All Cap EUR (Acc),V3EA.SW,openfigi
IE000R85HL30,Msci Usa Climate Net Zero Ambition Pab (Acc),USRI.PA,openfigi
IE000RDRMSD1,Blockchain Technology USD (Acc),BLKC,openfigi
IE000RITWOD4,Alpha Enhanced Europe Equity Active EUR (Acc),GQEU.SW,openfigi
IE000RLUE8E9,MSCI USA ESG Climate Paris Aligned USD (Acc),PAUS.SW,openfigi
IE000RMSPY39,Circular Economy Enablers USD (Acc),CYCL.SW,openfigi
IE000RN036E0,Alerian Disruptive Technology Real Estate USD (Acc),TRE.L,openfigi
IE000RUF4QN8,Nasdaq-100 Swap USD (Dist),EQQD.SW,openfigi
IE000SAXJ1M1,Euro Stoxx 50 Covered Call USD (Dist),SYLD.SW,openfigi
IE000SB4G4I4,Nasdaq-100 USD (Acc),QQQA.SW,openfigi
IE000SBU19F7,VanEck Morningstar SMID Moat USD (Acc),SMOT.SW,openfigi
IE000SNCKVM9,S&P 500 Quality USD (Dist),SPQD.L,openfigi
IE000ST40PX8,Emerging Cyber Security ESG Exclusions USD (Acc),ESPY.SW,openfigi
IE000STIHQB2,Euro Short Maturity EUR (Acc),FVSA.SW,openfigi
IE000TD3TI26,Active Us Value USD (Acc),JAVA.SW,openfigi
